latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
29.17532,-114.32634,306.67,0.49,0.49,2023-07-18,0953,N,VIIRS,n,2,294.27,1.71,N,0
29.17423,-114.32134,317.7,0.49,0.49,2023-07-18,0953,N,VIIRS,n,2,295.58,2.11,N,0
29.17309,-114.31613,307.72,0.49,0.49,2023-07-18,0953,N,VIIRS,n,2,294.14,2.11,N,0
29.1758,-114.31683,313.3,0.49,0.49,2023-07-18,0953,N,VIIRS,n,2,295.52,2.3,N,0
29.17251,-114.3233,315.98,0.49,0.49,2023-07-18,0953,N,VIIRS,n,2,294.82,2.52,N,0
29.17081,-114.31327,345.01,0.43,0.46,2023-07-18,2109,N,VIIRS,n,2,312.4,6.05,D,0
29.17503,-114.3139,367,0.43,0.46,2023-07-18,2109,N,VIIRS,h,2,317.44,18.02,D,0
29.1755,-114.30952,335.01,0.43,0.46,2023-07-18,2109,N,VIIRS,n,2,309.44,14.76,D,0
29.17454,-114.31852,346.72,0.43,0.46,2023-07-18,2109,N,VIIRS,n,2,315.56,18.02,D,0
29.17406,-114.32306,355.11,0.43,0.46,2023-07-18,2109,N,VIIRS,n,2,319.08,42.86,D,0
29.17926,-114.3145,367,0.43,0.46,2023-07-18,2109,N,VIIRS,h,2,317.17,18.02,D,0
29.17829,-114.32359,367,0.43,0.46,2023-07-18,2109,N,VIIRS,h,2,317.13,42.86,D,0
29.17973,-114.31007,348.1,0.43,0.46,2023-07-18,2109,N,VIIRS,n,2,315.06,14.76,D,0
29.17877,-114.31906,350.68,0.43,0.46,2023-07-18,2109,N,VIIRS,n,2,315.62,18.02,D,0
29.18348,-114.31513,367,0.43,0.46,2023-07-18,2109,N,VIIRS,h,2,314.96,50.98,D,0
29.18396,-114.31065,344.88,0.43,0.46,2023-07-18,2109,N,VIIRS,n,2,309.1,14.08,D,0
29.18299,-114.31967,354.19,0.43,0.46,2023-07-18,2109,N,VIIRS,n,2,319.74,50.98,D,0
29.18251,-114.3242,347.08,0.43,0.46,2023-07-18,2109,N,VIIRS,n,2,320.75,27.01,D,0
29.18203,-114.3287,345.22,0.43,0.46,2023-07-18,2109,N,VIIRS,n,2,312.42,27.01,D,0
31.86056,-116.53671,338.57,0.53,0.42,2023-07-18,2110,N,VIIRS,l,2,311.5,7.62,D,0
32.1496,-115.29041,347.28,0.41,0.45,2023-07-18,2110,N,VIIRS,l,2,318.1,5.05,D,0
32.19995,-115.04904,348.37,0.42,0.45,2023-07-18,2110,N,VIIRS,n,2,316.58,13.7,D,0
32.30638,-115.05322,346.03,0.42,0.45,2023-07-18,2110,N,VIIRS,n,2,316.23,8.53,D,0
32.57065,-115.2636,347.33,0.42,0.45,2023-07-18,2110,N,VIIRS,n,2,317.11,7.46,D,0
32.46621,-116.67613,341.38,0.53,0.42,2023-07-18,2110,N,VIIRS,l,2,313.61,8.8,D,0
32.46943,-116.6822,341.41,0.53,0.42,2023-07-18,2110,N,VIIRS,l,2,315.15,5.72,D,0
32.47394,-116.67708,345.97,0.53,0.42,2023-07-18,2110,N,VIIRS,n,2,311.27,4.94,D,0
32.47329,-116.68266,349.53,0.53,0.42,2023-07-18,2110,N,VIIRS,n,2,312.07,4.65,D,0
32.46737,-116.67832,349.07,0.53,0.42,2023-07-18,2110,N,VIIRS,n,2,315.2,9.45,D,0
32.47123,-116.67884,344.19,0.53,0.42,2023-07-18,2110,N,VIIRS,l,2,315.04,7.63,D,0
32.47062,-116.68437,339.15,0.53,0.42,2023-07-18,2110,N,VIIRS,l,2,312.75,7.63,D,0
32.52094,-116.29317,344.22,0.55,0.43,2023-07-18,2110,N,VIIRS,l,2,318.54,8.39,D,0
32.74703,-114.69245,352.35,0.45,0.47,2023-07-18,2110,N,VIIRS,n,2,323.47,2.79,D,0
32.74656,-114.69727,346.77,0.45,0.47,2023-07-18,2110,N,VIIRS,l,2,317.88,2.79,D,0
32.75135,-114.6931,357.17,0.45,0.47,2023-07-18,2110,N,VIIRS,n,2,320.65,4.26,D,0
32.75087,-114.69793,345.41,0.45,0.47,2023-07-18,2110,N,VIIRS,l,2,317.75,4.26,D,0
33.30504,-117.09343,343.47,0.51,0.41,2023-07-18,2110,N,VIIRS,n,2,311.5,15.98,D,0
33.37154,-117.38349,342.6,0.5,0.41,2023-07-18,2111,N,VIIRS,n,2,309.94,10.24,D,0
33.49748,-117.71443,340.43,0.48,0.4,2023-07-18,2111,N,VIIRS,n,2,303.56,6.5,D,0
33.92656,-118.17767,342.54,0.47,0.4,2023-07-18,2111,N,VIIRS,n,2,308.55,3.85,D,0
34.15445,-118.19226,339.23,0.47,0.4,2023-07-18,2111,N,VIIRS,n,2,308.82,2.4,D,2
34.29173,-118.80069,330.86,0.45,0.39,2023-07-18,2111,N,VIIRS,l,2,305.81,3.71,D,2
34.33364,-118.51811,338.2,0.46,0.39,2023-07-18,2111,N,VIIRS,l,2,310.76,3.68,D,2
37.55533,-120.64722,343.03,0.42,0.37,2023-07-18,2112,N,VIIRS,l,2,316.7,7.4,D,0
38.50016,-121.72543,351.25,0.4,0.37,2023-07-18,2112,N,VIIRS,n,2,318.79,8.07,D,0
38.49715,-121.98059,348.64,0.39,0.37,2023-07-18,2112,N,VIIRS,n,2,317.88,10.78,D,0
38.49549,-122.01746,349.42,0.39,0.36,2023-07-18,2112,N,VIIRS,n,2,320.24,7.12,D,0
38.5597,-121.95271,348.79,0.4,0.37,2023-07-18,2112,N,VIIRS,l,2,320.05,10.71,D,0
38.82935,-121.82029,338.71,0.4,0.37,2023-07-18,2112,N,VIIRS,l,2,310.07,7.43,D,0
39.38432,-121.65775,339.44,0.4,0.37,2023-07-18,2112,N,VIIRS,l,2,311.93,2.77,D,0
41.55024,-120.67955,350.38,0.45,0.39,2023-07-18,2113,N,VIIRS,n,2,323.88,15.74,D,0
39.62129,-119.26473,304.45,0.51,0.41,2023-07-19,0931,N,VIIRS,n,2,291.67,1.45,N,2
38.07338,-122.14028,302.84,0.45,0.47,2023-07-19,0932,N,VIIRS,n,2,292.37,1.8,N,2
38.01377,-122.11237,301.12,0.45,0.47,2023-07-19,0932,N,VIIRS,n,2,289.28,1.38,N,2
38.01329,-122.1147,301.37,0.45,0.47,2023-07-19,0932,N,VIIRS,n,2,288.32,1.93,N,2
37.75633,-121.66274,298.57,0.42,0.46,2023-07-19,0932,N,VIIRS,n,2,284.7,0.5,N,2
37.1833,-121.68005,297.84,0.42,0.45,2023-07-19,0932,N,VIIRS,n,2,286.31,0.48,N,2
35.02963,-118.31722,306.46,0.43,0.38,2023-07-19,0933,N,VIIRS,n,2,294.78,0.9,N,0
34.62155,-117.09956,319.37,0.4,0.37,2023-07-19,0933,N,VIIRS,n,2,297.36,2.11,N,2
34.6075,-117.33908,313.65,0.4,0.37,2023-07-19,0933,N,VIIRS,n,2,296.33,1.97,N,2
34.35535,-116.85303,310.26,0.39,0.36,2023-07-19,0933,N,VIIRS,n,2,296.33,1.03,N,2
34.15125,-116.26072,329.9,0.39,0.36,2023-07-19,0933,N,VIIRS,n,2,295.21,2.86,N,0
34.42972,-118.64687,311.81,0.43,0.38,2023-07-19,0933,N,VIIRS,n,2,290.72,1.01,N,2
34.33448,-118.52235,313.41,0.43,0.38,2023-07-19,0933,N,VIIRS,n,2,291.3,0.77,N,2
34.31876,-118.51143,306.28,0.43,0.38,2023-07-19,0933,N,VIIRS,n,2,290.82,0.41,N,2
34.14267,-117.42785,312.05,0.4,0.37,2023-07-19,0933,N,VIIRS,n,2,293.87,0.61,N,2
34.24345,-118.3833,306.86,0.42,0.38,2023-07-19,0933,N,VIIRS,n,2,290.93,0.5,N,2
34.29234,-118.80396,313.59,0.44,0.38,2023-07-19,0933,N,VIIRS,n,2,289.43,1.19,N,2
34.15432,-118.19499,318.84,0.42,0.37,2023-07-19,0933,N,VIIRS,n,2,292.3,1.67,N,2
34.04101,-117.82217,304.72,0.41,0.37,2023-07-19,0933,N,VIIRS,n,2,292.78,0.41,N,2
34.0346,-118.10624,308.53,0.41,0.37,2023-07-19,0933,N,VIIRS,n,2,291.59,0.38,N,2
33.79302,-117.47513,312.4,0.4,0.37,2023-07-19,0933,N,VIIRS,n,2,293.32,0.91,N,2
33.8528,-118.33143,307.31,0.42,0.38,2023-07-19,0933,N,VIIRS,n,2,294.17,0.89,N,2
33.82004,-118.24547,305.93,0.42,0.37,2023-07-19,0933,N,VIIRS,n,2,293.87,1.33,N,2
33.82101,-118.24381,307.24,0.42,0.37,2023-07-19,0933,N,VIIRS,n,2,294.82,1.6,N,2
33.71503,-117.712,311.77,0.4,0.37,2023-07-19,0933,N,VIIRS,n,2,291.46,1.35,N,2
33.77796,-118.23847,305.97,0.42,0.37,2023-07-19,0933,N,VIIRS,n,2,294.68,0.97,N,2
33.61265,-117.82434,311.62,0.4,0.37,2023-07-19,0933,N,VIIRS,n,2,290.96,1.13,N,2
32.56117,-114.99305,312.19,0.39,0.36,2023-07-19,0933,N,VIIRS,n,2,299.05,1.43,N,0
32.50286,-114.8297,311.48,0.39,0.37,2023-07-19,0933,N,VIIRS,n,2,298.59,0.42,N,0
32.85881,-117.14766,306.24,0.39,0.36,2023-07-19,0933,N,VIIRS,n,2,291.87,0.75,N,2
32.52246,-115.09217,318.76,0.39,0.36,2023-07-19,0933,N,VIIRS,n,2,299.38,1.26,N,0
32.59809,-117.01228,313.28,0.39,0.36,2023-07-19,0933,N,VIIRS,n,2,292.02,0.92,N,2
32.50046,-116.79037,305,0.39,0.36,2023-07-19,0933,N,VIIRS,n,2,293.15,1.33,N,0
32.49715,-116.79105,324.79,0.39,0.36,2023-07-19,0933,N,VIIRS,n,2,293.25,1.33,N,2
32.47314,-117.06232,314.94,0.39,0.36,2023-07-19,0933,N,VIIRS,n,2,291.38,1.53,N,0
32.37292,-117.06913,316.6,0.39,0.36,2023-07-19,0933,N,VIIRS,n,2,293.54,1.71,N,2
29.18586,-114.31507,309.6,0.43,0.38,2023-07-19,0934,N,VIIRS,n,2,296.79,2.1,N,0
29.18399,-114.32473,313.29,0.43,0.38,2023-07-19,0934,N,VIIRS,n,2,295.65,1.84,N,0
29.1851,-114.3131,308.25,0.43,0.38,2023-07-19,0934,N,VIIRS,n,2,296.39,1.44,N,0
29.1832,-114.32277,309.64,0.43,0.38,2023-07-19,0934,N,VIIRS,n,2,295.91,2.27,N,0
29.17202,-114.32078,307.77,0.43,0.38,2023-07-19,0934,N,VIIRS,n,2,296.1,1.74,N,0
31.90369,-116.73229,343.93,0.38,0.36,2023-07-19,2051,N,VIIRS,n,2,306.47,3.43,D,0
32.01517,-116.64261,349.2,0.38,0.36,2023-07-19,2051,N,VIIRS,l,2,321.89,6.28,D,0
32.01847,-116.64331,345.62,0.38,0.36,2023-07-19,2051,N,VIIRS,l,2,319.59,16.95,D,0
32.50156,-115.02223,367,0.4,0.37,2023-07-19,2051,N,VIIRS,l,2,325.23,6.16,D,0
32.50495,-115.02287,351.32,0.4,0.37,2023-07-19,2051,N,VIIRS,l,2,323.99,6.16,D,0
32.50319,-115.03575,367,0.4,0.37,2023-07-19,2051,N,VIIRS,l,2,326.36,10.52,D,0
32.50716,-115.0321,350.05,0.4,0.37,2023-07-19,2051,N,VIIRS,l,2,323.46,9.6,D,0
35.29218,-118.66668,345.23,0.39,0.36,2023-07-19,2052,N,VIIRS,l,2,317.69,20.63,D,0
36.47208,-120.80367,348.27,0.42,0.38,2023-07-19,2053,N,VIIRS,n,2,315.18,9.05,D,0
36.47547,-120.80476,367,0.42,0.38,2023-07-19,2053,N,VIIRS,h,2,321.43,9.05,D,0
36.47627,-120.80022,343.43,0.42,0.38,2023-07-19,2053,N,VIIRS,n,2,316.76,6.54,D,0
36.47966,-120.80128,348.78,0.42,0.38,2023-07-19,2053,N,VIIRS,n,2,320.79,11.27,D,0
36.47886,-120.80584,353.51,0.42,0.38,2023-07-19,2053,N,VIIRS,n,2,320.63,9.8,D,0
37.76036,-119.57336,351.38,0.39,0.36,2023-07-19,2053,N,VIIRS,n,2,310.78,9.42,D,0
37.76512,-119.56518,331.9,0.39,0.36,2023-07-19,2053,N,VIIRS,l,2,305.54,6.02,D,0
37.77976,-119.55962,344.31,0.39,0.36,2023-07-19,2053,N,VIIRS,n,2,306.94,6.86,D,0
38.23809,-117.35819,337.59,0.39,0.36,2023-07-19,2053,N,VIIRS,n,2,308.38,1.81,D,0
38.23745,-117.36263,334.7,0.39,0.36,2023-07-19,2053,N,VIIRS,l,2,307.74,1.81,D,0
38.9796,-117.47188,339.81,0.39,0.36,2023-07-19,2053,N,VIIRS,n,2,308.88,4.45,D,0
38.18485,-122.44221,347.35,0.45,0.39,2023-07-19,2053,N,VIIRS,n,2,313.99,36.74,D,0
38.18393,-122.44717,367,0.45,0.39,2023-07-19,2053,N,VIIRS,l,2,332.33,100.2,D,0
38.48096,-121.84074,347.25,0.43,0.38,2023-07-19,2053,N,VIIRS,n,2,315,42.29,D,0
38.48441,-121.84174,367,0.43,0.38,2023-07-19,2053,N,VIIRS,l,2,329.92,42.29,D,0
40.82106,-114.25723,297.71,0.52,0.41,2023-07-20,0912,N,VIIRS,n,2,282.76,1.19,N,2
40.56315,-118.11043,300.47,0.53,0.5,2023-07-20,0912,N,VIIRS,n,2,288.71,1.61,N,0
40.56544,-118.1097,304.31,0.53,0.5,2023-07-20,0912,N,VIIRS,n,2,288.86,0.73,N,0
38.07118,-122.13908,305.59,0.41,0.61,2023-07-20,0913,N,VIIRS,n,2,293.97,1.13,N,2
37.61421,-120.87128,304.3,0.35,0.56,2023-07-20,0913,N,VIIRS,n,2,290.78,0.36,N,0
37.45251,-121.93431,300,0.39,0.6,2023-07-20,0913,N,VIIRS,n,2,288.99,0.53,N,2
37.45402,-121.93531,297.95,0.39,0.6,2023-07-20,0913,N,VIIRS,n,2,287.91,0.85,N,0
36.35854,-114.91013,311.68,0.49,0.41,2023-07-20,0913,N,VIIRS,n,2,299.38,1.82,N,2
34.60731,-117.33941,317.4,0.41,0.45,2023-07-20,0914,N,VIIRS,n,2,298.31,1.73,N,2
34.33659,-118.51965,306.5,0.47,0.48,2023-07-20,0914,N,VIIRS,n,2,294.04,1.18,N,2
34.29045,-118.80307,303.97,0.49,0.49,2023-07-20,0914,N,VIIRS,n,2,291.58,0.75,N,2
34.15457,-118.19309,313.07,0.45,0.47,2023-07-20,0914,N,VIIRS,n,2,293.33,1.1,N,2
34.07777,-117.50365,305.74,0.41,0.45,2023-07-20,0914,N,VIIRS,n,2,294.88,1.26,N,0
33.79269,-117.47615,309.18,0.41,0.45,2023-07-20,0914,N,VIIRS,n,2,293.54,1.07,N,2
33.85294,-118.3314,308.2,0.46,0.47,2023-07-20,0914,N,VIIRS,n,2,295.7,2,N,2
33.81834,-118.24599,304.36,0.45,0.47,2023-07-20,0914,N,VIIRS,n,2,294.33,1.03,N,2
33.7773,-118.23824,307.13,0.45,0.47,2023-07-20,0914,N,VIIRS,n,2,295.65,1.13,N,2
33.71505,-117.71104,309.59,0.42,0.45,2023-07-20,0914,N,VIIRS,n,2,293.03,0.96,N,2
33.61134,-117.82329,307.22,0.43,0.46,2023-07-20,0914,N,VIIRS,n,2,290.79,0.65,N,2
32.85806,-117.14804,302.53,0.38,0.44,2023-07-20,0914,N,VIIRS,n,2,290.09,0.32,N,2
32.50352,-115.0366,328.49,0.46,0.39,2023-07-20,0914,N,VIIRS,n,2,299.18,10.87,N,0
32.5029,-115.03172,323.86,0.46,0.39,2023-07-20,0914,N,VIIRS,n,2,302.22,12.43,N,0
32.59719,-117.0106,306.01,0.56,0.43,2023-07-20,0914,N,VIIRS,n,2,291.93,1.02,N,2
32.49519,-116.79697,304.35,0.55,0.43,2023-07-20,0914,N,VIIRS,n,2,292.64,1.05,N,2
31.84383,-116.58273,303.66,0.53,0.42,2023-07-20,0914,N,VIIRS,n,2,292.45,0.81,N,0
39.6173,-119.26627,301.82,0.53,0.67,2023-07-20,1053,N,VIIRS,n,2,290.52,1.2,N,2
39.37661,-121.66364,301.29,0.41,0.61,2023-07-20,1053,N,VIIRS,n,2,290.08,0.55,N,0
38.01532,-122.11655,301.58,0.42,0.61,2023-07-20,1053,N,VIIRS,n,2,291.43,1.8,N,2
32.27849,-116.56305,367,0.5,0.41,2023-07-20,2033,N,VIIRS,h,2,305.22,78.84,D,0
32.27942,-116.55815,353.56,0.5,0.41,2023-07-20,2033,N,VIIRS,n,2,310.71,78.84,D,0
32.27757,-116.56793,341.42,0.5,0.41,2023-07-20,2033,N,VIIRS,n,2,311.61,79.5,D,0
32.28309,-116.55923,367,0.5,0.41,2023-07-20,2033,N,VIIRS,h,2,336.45,78.84,D,0
32.28128,-116.56878,367,0.5,0.41,2023-07-20,2033,N,VIIRS,h,2,346.67,79.5,D,0
32.28401,-116.55434,345.47,0.5,0.41,2023-07-20,2033,N,VIIRS,n,2,309.64,41.03,D,0
32.28218,-116.56402,367,0.5,0.41,2023-07-20,2033,N,VIIRS,l,2,325.81,78.84,D,0
32.28675,-116.56033,367,0.5,0.41,2023-07-20,2033,N,VIIRS,h,2,346.27,134.25,D,0
32.28584,-116.56514,367,0.5,0.41,2023-07-20,2033,N,VIIRS,h,2,372.03,134.25,D,0
32.28768,-116.5554,367,0.5,0.41,2023-07-20,2033,N,VIIRS,l,2,326.48,52.52,D,0
32.29134,-116.55655,348.11,0.5,0.41,2023-07-20,2033,N,VIIRS,n,2,322.1,52.52,D,0
32.28858,-116.5711,353.87,0.5,0.41,2023-07-20,2033,N,VIIRS,n,2,328.05,115.19,D,0
32.29039,-116.56154,355.55,0.5,0.41,2023-07-20,2033,N,VIIRS,l,2,340.02,134.25,D,0
32.28949,-116.56633,351.22,0.5,0.41,2023-07-20,2033,N,VIIRS,l,2,335.98,134.25,D,0
32.29404,-116.5627,367,0.5,0.41,2023-07-20,2033,N,VIIRS,h,2,326.22,20.07,D,0
32.29499,-116.55767,350.59,0.5,0.41,2023-07-20,2033,N,VIIRS,n,2,318.02,25.43,D,0
32.29311,-116.56766,354.35,0.5,0.41,2023-07-20,2033,N,VIIRS,n,2,324.88,20.07,D,0
32.29218,-116.57257,347.08,0.5,0.41,2023-07-20,2033,N,VIIRS,n,2,320.23,10.28,D,0
32.29771,-116.56379,367,0.5,0.41,2023-07-20,2033,N,VIIRS,h,2,331.33,20.07,D,0
32.29675,-116.56887,367,0.5,0.41,2023-07-20,2033,N,VIIRS,h,2,326.43,20.07,D,0
32.29579,-116.57397,367,0.5,0.41,2023-07-20,2033,N,VIIRS,h,2,320.42,10.28,D,0
32.29868,-116.55864,351,0.5,0.41,2023-07-20,2033,N,VIIRS,n,2,325.46,25.43,D,0
32.30143,-116.56464,351.34,0.5,0.41,2023-07-20,2033,N,VIIRS,n,2,321.66,13.75,D,0
32.43703,-116.73539,342.9,0.5,0.41,2023-07-20,2033,N,VIIRS,l,2,315.35,11.64,D,0
37.7604,-119.5714,344.29,0.55,0.43,2023-07-20,2034,N,VIIRS,n,2,312.54,17.26,D,0
38.43359,-121.27572,352.8,0.43,0.46,2023-07-20,2034,N,VIIRS,n,2,316.97,7.39,D,0
39.37719,-121.66032,356.41,0.43,0.46,2023-07-20,2035,N,VIIRS,n,2,318.78,23.86,D,0
39.38128,-121.6618,352.31,0.43,0.46,2023-07-20,2035,N,VIIRS,n,2,310.97,19.57,D,0
39.38092,-121.65971,347.48,0.79,0.78,2023-07-20,2215,N,VIIRS,n,2,307.65,8.09,D,0
39.38045,-121.6587,349.54,0.79,0.78,2023-07-20,2215,N,VIIRS,n,2,308.41,5.82,D,0
39.73059,-122.04729,353.33,0.75,0.77,2023-07-20,2216,N,VIIRS,n,2,308.24,15.99,D,0
39.72428,-122.04838,334.58,0.75,0.77,2023-07-20,2216,N,VIIRS,l,2,309.35,3.67,D,0
39.73151,-122.04838,350.15,0.75,0.77,2023-07-20,2216,N,VIIRS,n,2,306.65,8.99,D,0
39.62119,-119.26556,302.9,0.53,0.67,2023-07-21,0853,N,VIIRS,n,2,292.14,0.82,N,2
37.62706,-120.91842,326.28,0.63,0.72,2023-07-21,0854,N,VIIRS,n,2,293.82,2.92,N,0
37.62517,-120.92074,331.3,0.63,0.72,2023-07-21,0854,N,VIIRS,n,2,293.3,6.24,N,0
37.62499,-120.91328,315.5,0.63,0.72,2023-07-21,0854,N,VIIRS,n,2,292.48,3.78,N,0
36.35794,-114.91281,320.35,0.58,0.52,2023-07-21,0854,N,VIIRS,n,2,298.22,3.41,N,2
34.60791,-117.34055,312.32,0.38,0.59,2023-07-21,0855,N,VIIRS,n,2,296.13,1.94,N,2
34.33288,-118.52273,305.46,0.44,0.62,2023-07-21,0855,N,VIIRS,n,2,294.2,0.91,N,2
34.15126,-118.19627,309.04,0.42,0.61,2023-07-21,0855,N,VIIRS,n,2,293.34,0.69,N,2
34.08201,-117.50152,308.58,0.38,0.59,2023-07-21,0855,N,VIIRS,n,2,296.04,1.21,N,2
34.07652,-117.50222,305.75,0.38,0.59,2023-07-21,0855,N,VIIRS,n,2,294.84,1.06,N,2
34.07715,-117.50319,311.45,0.38,0.59,2023-07-21,0855,N,VIIRS,n,2,295.02,1.87,N,2
33.85192,-118.33514,306.41,0.43,0.62,2023-07-21,0855,N,VIIRS,n,2,293.89,1.65,N,2
33.79413,-117.4776,304.17,0.38,0.59,2023-07-21,0855,N,VIIRS,n,2,293.04,0.58,N,2
32.85725,-117.14843,300.29,0.36,0.57,2023-07-21,0855,N,VIIRS,n,2,289.1,0.07,N,2
32.64223,-115.29735,316.1,0.55,0.51,2023-07-21,0855,N,VIIRS,n,2,299.96,2.87,N,0
32.64236,-115.29888,316.69,0.55,0.51,2023-07-21,0855,N,VIIRS,n,2,299.67,3.11,N,0
32.51513,-115.10031,320.36,0.54,0.51,2023-07-21,0855,N,VIIRS,n,2,297.15,2.54,N,0
32.51789,-115.10067,307.16,0.54,0.51,2023-07-21,0855,N,VIIRS,n,2,296.58,2.24,N,0
32.59933,-117.01242,304.29,0.35,0.57,2023-07-21,0855,N,VIIRS,n,2,291.24,0.39,N,2
32.28707,-116.58311,316.98,0.33,0.55,2023-07-21,0855,N,VIIRS,n,2,294.57,1.6,N,0
32.28243,-116.58973,308.98,0.33,0.55,2023-07-21,0855,N,VIIRS,n,2,294.58,0.85,N,0
32.27401,-116.54812,313.84,0.32,0.55,2023-07-21,0855,N,VIIRS,n,2,293.09,1.02,N,0
32.25949,-116.56007,307.73,0.32,0.55,2023-07-21,0855,N,VIIRS,n,2,293.83,0.78,N,0
39.62066,-119.26591,302.42,0.62,0.54,2023-07-21,1034,N,VIIRS,n,2,292.3,1.15,N,2
39.72807,-122.0519,303.59,0.45,0.47,2023-07-21,1034,N,VIIRS,n,2,293.56,0.42,N,0
39.38032,-121.66032,303.27,0.47,0.48,2023-07-21,1034,N,VIIRS,n,2,291.67,0.86,N,0
36.35925,-114.91357,309.89,0.63,0.72,2023-07-21,1034,N,VIIRS,n,2,294.54,4.14,N,2
38.06972,-122.13953,305.34,0.48,0.48,2023-07-21,1035,N,VIIRS,n,2,294.77,1.54,N,2
38.07132,-122.14004,309.14,0.48,0.48,2023-07-21,1035,N,VIIRS,n,2,296.46,1.77,N,2
38.01406,-122.11459,304.46,0.48,0.48,2023-07-21,1035,N,VIIRS,n,2,293.5,1.24,N,2
37.62384,-120.91775,321.92,0.57,0.52,2023-07-21,1035,N,VIIRS,n,2,291.46,5.08,N,0
37.62232,-120.91145,330.71,0.57,0.52,2023-07-21,1035,N,VIIRS,n,2,290.72,3.35,N,0
37.944,-122.3941,301.55,0.47,0.48,2023-07-21,1035,N,VIIRS,n,2,290.49,1.02,N,2
37.62436,-121.16731,306.18,0.55,0.51,2023-07-21,1035,N,VIIRS,n,2,290.29,0.72,N,0
37.62422,-121.25528,308.61,0.55,0.51,2023-07-21,1035,N,VIIRS,n,2,291.48,1.61,N,0
37.61226,-121.24667,304,0.55,0.51,2023-07-21,1035,N,VIIRS,n,2,289.91,0.99,N,0
37.45592,-121.93448,300.14,0.51,0.49,2023-07-21,1035,N,VIIRS,n,2,288.76,1.13,N,2
34.61072,-117.33828,309.84,0.52,0.67,2023-07-21,1035,N,VIIRS,n,2,294.1,1.76,N,2
34.60513,-117.33757,311.58,0.52,0.67,2023-07-21,1035,N,VIIRS,n,2,293.11,1.93,N,2
34.33604,-118.52016,308.62,0.46,0.63,2023-07-21,1035,N,VIIRS,n,2,293.38,0.78,N,2
34.28933,-118.80366,302.26,0.44,0.63,2023-07-21,1035,N,VIIRS,n,2,290.47,0.55,N,2
32.5548,-114.96382,321.88,0.79,0.78,2023-07-21,1036,N,VIIRS,n,2,296.16,5.88,N,0
32.55313,-114.96166,328.23,0.79,0.78,2023-07-21,1036,N,VIIRS,n,2,296.25,5.47,N,0
32.276,-116.55133,303.18,0.66,0.73,2023-07-21,1036,N,VIIRS,n,2,291.81,1.05,N,0
32.51645,-116.37507,346.79,0.57,0.52,2023-07-21,2014,N,VIIRS,n,2,321.5,18.84,D,0
32.46804,-117.04197,342.24,0.62,0.54,2023-07-21,2014,N,VIIRS,n,2,304.96,14.26,D,0
34.40323,-117.39322,351.16,0.59,0.53,2023-07-21,2014,N,VIIRS,l,2,325.27,27.78,D,0
34.40793,-117.39491,348.2,0.59,0.53,2023-07-21,2014,N,VIIRS,l,2,319.28,15.91,D,0
34.40184,-117.39434,351.73,0.59,0.53,2023-07-21,2014,N,VIIRS,n,2,324.73,26.65,D,0
34.40654,-117.39602,367,0.59,0.53,2023-07-21,2014,N,VIIRS,h,2,322.83,22.73,D,0
35.35668,-118.89392,342.22,0.33,0.56,2023-07-21,2015,N,VIIRS,l,2,313.31,4.6,D,0
37.60763,-120.8938,341.27,0.38,0.58,2023-07-21,2015,N,VIIRS,l,2,312.22,3.55,D,0
39.65069,-122.11794,367,0.38,0.59,2023-07-21,2016,N,VIIRS,h,2,325.15,20.14,D,0
39.65236,-122.11795,367,0.38,0.59,2023-07-21,2016,N,VIIRS,h,2,324.97,23.85,D,0
39.65117,-122.12228,339.78,0.38,0.59,2023-07-21,2016,N,VIIRS,n,2,311.57,9.66,D,0
32.44661,-116.85169,330.91,0.73,0.76,2023-07-21,2154,N,VIIRS,l,2,303.15,3.55,D,0
32.49157,-116.78983,336.46,0.74,0.76,2023-07-21,2154,N,VIIRS,n,2,303.56,9.03,D,0
32.49134,-116.79694,343.45,0.74,0.76,2023-07-21,2154,N,VIIRS,n,2,302.53,5.19,D,2
32.44268,-116.85575,333.85,0.73,0.76,2023-07-21,2154,N,VIIRS,n,2,303.17,3.72,D,0
32.49448,-116.7935,356.68,0.74,0.76,2023-07-21,2154,N,VIIRS,n,2,303.52,11.86,D,2
37.68542,-121.16308,335.02,0.46,0.63,2023-07-21,2156,N,VIIRS,l,2,308.41,1.29,D,0
39.64945,-122.11811,367,0.42,0.61,2023-07-21,2157,N,VIIRS,h,2,322.03,16.9,D,0
39.65024,-122.1198,367,0.42,0.61,2023-07-21,2157,N,VIIRS,h,2,320.14,12.01,D,0
40.82375,-114.25642,302.65,0.52,0.67,2023-07-22,0834,N,VIIRS,n,2,290.57,1.35,N,2
36.35678,-114.91311,323.07,0.53,0.67,2023-07-22,0835,N,VIIRS,n,2,294.87,4.54,N,2
34.60929,-117.33821,308.25,0.71,0.75,2023-07-22,0836,N,VIIRS,n,2,294.04,2,N,2
34.0775,-117.50295,306.5,0.71,0.75,2023-07-22,0836,N,VIIRS,n,2,292.43,1.36,N,2
32.4918,-116.80247,315.51,0.64,0.72,2023-07-22,0836,N,VIIRS,n,2,289.25,3.63,N,0
40.8238,-114.25307,302.54,0.59,0.53,2023-07-22,1015,N,VIIRS,n,2,290.44,1.16,N,2
