LAT,LON,WS10M,DATE
41.5,-119.375,3.66,2020-07-27
41.5,-118.75,3.47,2020-07-27
41.5,-118.125,3.91,2020-07-27
41.5,-117.5,4.15,2020-07-27
41.5,-116.875,4.58,2020-07-27
41.5,-116.25,3.77,2020-07-27
41.5,-115.625,3.26,2020-07-27
41.5,-115.0,3.31,2020-07-27
41.5,-114.375,3.29,2020-07-27
42.0,-119.375,3.54,2020-07-27
42.0,-118.75,3.72,2020-07-27
42.0,-118.125,3.85,2020-07-27
42.0,-117.5,4.08,2020-07-27
42.0,-116.875,4.31,2020-07-27
42.0,-116.25,3.68,2020-07-27
42.0,-115.625,3.17,2020-07-27
42.0,-115.0,2.48,2020-07-27
42.0,-114.375,2.21,2020-07-27
32.5,-119.375,7.08,2020-07-28
32.5,-118.75,6.85,2020-07-28
32.5,-118.125,5.54,2020-07-28
32.5,-117.5,3.91,2020-07-28
32.5,-116.875,2.92,2020-07-28
32.5,-116.25,4.52,2020-07-28
32.5,-115.625,3.94,2020-07-28
32.5,-115.0,3.01,2020-07-28
32.5,-114.375,2.86,2020-07-28
33.0,-119.375,7.38,2020-07-28
33.0,-118.75,6.66,2020-07-28
33.0,-118.125,4.78,2020-07-28
33.0,-117.5,3.67,2020-07-28
33.0,-116.875,3.98,2020-07-28
33.0,-116.25,5.19,2020-07-28
33.0,-115.625,3.27,2020-07-28
33.0,-115.0,2.9,2020-07-28
33.0,-114.375,3.04,2020-07-28
33.5,-119.375,7.23,2020-07-28
33.5,-118.75,5.11,2020-07-28
33.5,-118.125,3.34,2020-07-28
33.5,-117.5,2.65,2020-07-28
33.5,-116.875,2.09,2020-07-28
33.5,-116.25,3.31,2020-07-28
33.5,-115.625,3.06,2020-07-28
33.5,-115.0,3.14,2020-07-28
33.5,-114.375,3.51,2020-07-28
34.0,-119.375,3.26,2020-07-28
34.0,-118.75,2.69,2020-07-28
34.0,-118.125,1.99,2020-07-28
34.0,-117.5,2.41,2020-07-28
34.0,-116.875,2.4,2020-07-28
34.0,-116.25,3.15,2020-07-28
34.0,-115.625,3.32,2020-07-28
34.0,-115.0,3.07,2020-07-28
34.0,-114.375,3.3,2020-07-28
34.5,-119.375,2.01,2020-07-28
34.5,-118.75,2.25,2020-07-28
34.5,-118.125,2.77,2020-07-28
34.5,-117.5,3.02,2020-07-28
34.5,-116.875,3.33,2020-07-28
34.5,-116.25,3.21,2020-07-28
34.5,-115.625,3.22,2020-07-28
34.5,-115.0,3.35,2020-07-28
34.5,-114.375,3.39,2020-07-28
35.0,-119.375,2.66,2020-07-28
35.0,-118.75,2.47,2020-07-28
35.0,-118.125,3.32,2020-07-28
35.0,-117.5,3.89,2020-07-28
35.0,-116.875,3.64,2020-07-28
35.0,-116.25,2.36,2020-07-28
35.0,-115.625,3.02,2020-07-28
35.0,-115.0,3.59,2020-07-28
35.0,-114.375,3.44,2020-07-28
35.5,-119.375,3.26,2020-07-28
35.5,-118.75,2.81,2020-07-28
35.5,-118.125,3.24,2020-07-28
35.5,-117.5,3.57,2020-07-28
35.5,-116.875,3.47,2020-07-28
35.5,-116.25,2.61,2020-07-28
35.5,-115.625,3.24,2020-07-28
35.5,-115.0,3.4,2020-07-28
35.5,-114.375,3.38,2020-07-28
36.0,-119.375,2.89,2020-07-28
36.0,-118.75,2.6,2020-07-28
36.0,-118.125,3.05,2020-07-28
36.0,-117.5,3.39,2020-07-28
36.0,-116.875,2.83,2020-07-28
36.0,-116.25,3.02,2020-07-28
36.0,-115.625,3.01,2020-07-28
36.0,-115.0,3.24,2020-07-28
36.0,-114.375,3.03,2020-07-28
36.5,-119.375,2.12,2020-07-28
36.5,-118.75,1.95,2020-07-28
36.5,-118.125,3.1,2020-07-28
36.5,-117.5,3.0,2020-07-28
36.5,-116.875,2.86,2020-07-28
36.5,-116.25,3.24,2020-07-28
36.5,-115.625,3.06,2020-07-28
36.5,-115.0,3.15,2020-07-28
36.5,-114.375,2.61,2020-07-28
37.0,-119.375,2.37,2020-07-28
37.0,-118.75,2.52,2020-07-28
37.0,-118.125,2.64,2020-07-28
37.0,-117.5,2.68,2020-07-28
37.0,-116.875,3.22,2020-07-28
37.0,-116.25,3.28,2020-07-28
37.0,-115.625,2.75,2020-07-28
37.0,-115.0,2.81,2020-07-28
37.0,-114.375,2.51,2020-07-28
37.5,-119.375,2.55,2020-07-28
37.5,-118.75,2.88,2020-07-28
37.5,-118.125,2.54,2020-07-28
37.5,-117.5,2.99,2020-07-28
37.5,-116.875,3.5,2020-07-28
37.5,-116.25,3.35,2020-07-28
37.5,-115.625,2.89,2020-07-28
37.5,-115.0,2.74,2020-07-28
37.5,-114.375,2.8,2020-07-28
38.0,-119.375,2.78,2020-07-28
38.0,-118.75,2.3,2020-07-28
38.0,-118.125,2.32,2020-07-28
38.0,-117.5,2.71,2020-07-28
38.0,-116.875,2.96,2020-07-28
38.0,-116.25,2.94,2020-07-28
38.0,-115.625,2.87,2020-07-28
38.0,-115.0,2.75,2020-07-28
38.0,-114.375,3.14,2020-07-28
38.5,-119.375,1.94,2020-07-28
38.5,-118.75,2.31,2020-07-28
38.5,-118.125,1.98,2020-07-28
38.5,-117.5,2.62,2020-07-28
38.5,-116.875,2.9,2020-07-28
38.5,-116.25,2.95,2020-07-28
38.5,-115.625,2.24,2020-07-28
38.5,-115.0,2.66,2020-07-28
38.5,-114.375,3.12,2020-07-28
39.0,-119.375,1.99,2020-07-28
39.0,-118.75,2.17,2020-07-28
39.0,-118.125,2.32,2020-07-28
39.0,-117.5,2.34,2020-07-28
39.0,-116.875,2.28,2020-07-28
39.0,-116.25,2.43,2020-07-28
39.0,-115.625,2.64,2020-07-28
39.0,-115.0,3.07,2020-07-28
39.0,-114.375,2.82,2020-07-28
39.5,-119.375,1.97,2020-07-28
39.5,-118.75,1.99,2020-07-28
39.5,-118.125,2.5,2020-07-28
39.5,-117.5,2.19,2020-07-28
39.5,-116.875,2.23,2020-07-28
39.5,-116.25,2.25,2020-07-28
39.5,-115.625,2.57,2020-07-28
39.5,-115.0,3.05,2020-07-28
39.5,-114.375,2.85,2020-07-28
40.0,-119.375,2.16,2020-07-28
40.0,-118.75,2.36,2020-07-28
40.0,-118.125,2.42,2020-07-28
40.0,-117.5,2.89,2020-07-28
40.0,-116.875,2.87,2020-07-28
40.0,-116.25,2.36,2020-07-28
40.0,-115.625,2.32,2020-07-28
40.0,-115.0,2.67,2020-07-28
40.0,-114.375,2.7,2020-07-28
40.5,-119.375,2.56,2020-07-28
40.5,-118.75,2.81,2020-07-28
40.5,-118.125,2.55,2020-07-28
40.5,-117.5,2.9,2020-07-28
40.5,-116.875,2.89,2020-07-28
40.5,-116.25,2.61,2020-07-28
40.5,-115.625,2.42,2020-07-28
40.5,-115.0,2.46,2020-07-28
40.5,-114.375,2.61,2020-07-28
41.0,-119.375,2.94,2020-07-28
41.0,-118.75,3.04,2020-07-28
41.0,-118.125,2.78,2020-07-28
41.0,-117.5,3.14,2020-07-28
41.0,-116.875,3.15,2020-07-28
41.0,-116.25,2.83,2020-07-28
41.0,-115.625,2.66,2020-07-28
41.0,-115.0,2.6,2020-07-28
41.0,-114.375,3.21,2020-07-28
41.5,-119.375,2.25,2020-07-28
41.5,-118.75,2.55,2020-07-28
41.5,-118.125,2.65,2020-07-28
41.5,-117.5,3.02,2020-07-28
41.5,-116.875,3.19,2020-07-28
41.5,-116.25,2.96,2020-07-28
41.5,-115.625,2.78,2020-07-28
41.5,-115.0,3.2,2020-07-28
41.5,-114.375,3.73,2020-07-28
42.0,-119.375,2.46,2020-07-28
42.0,-118.75,2.42,2020-07-28
42.0,-118.125,2.91,2020-07-28
42.0,-117.5,3.51,2020-07-28
42.0,-116.875,3.62,2020-07-28
42.0,-116.25,3.54,2020-07-28
42.0,-115.625,3.9,2020-07-28
42.0,-115.0,3.69,2020-07-28
42.0,-114.375,3.36,2020-07-28
32.5,-119.375,6.14,2020-07-29
32.5,-118.75,5.94,2020-07-29
32.5,-118.125,4.59,2020-07-29
32.5,-117.5,2.84,2020-07-29
32.5,-116.875,2.17,2020-07-29
32.5,-116.25,4.7,2020-07-29
32.5,-115.625,3.67,2020-07-29
32.5,-115.0,2.44,2020-07-29
32.5,-114.375,2.48,2020-07-29
33.0,-119.375,6.24,2020-07-29
33.0,-118.75,5.68,2020-07-29
33.0,-118.125,3.95,2020-07-29
33.0,-117.5,2.81,2020-07-29
33.0,-116.875,3.46,2020-07-29
33.0,-116.25,5.84,2020-07-29
33.0,-115.625,3.95,2020-07-29
33.0,-115.0,2.68,2020-07-29
33.0,-114.375,2.63,2020-07-29
33.5,-119.375,5.95,2020-07-29
33.5,-118.75,4.35,2020-07-29
33.5,-118.125,2.67,2020-07-29
33.5,-117.5,2.28,2020-07-29
33.5,-116.875,2.22,2020-07-29
33.5,-116.25,3.57,2020-07-29
33.5,-115.625,3.16,2020-07-29
33.5,-115.0,3.2,2020-07-29
33.5,-114.375,3.26,2020-07-29
34.0,-119.375,2.75,2020-07-29
34.0,-118.75,2.37,2020-07-29
34.0,-118.125,1.99,2020-07-29
34.0,-117.5,2.37,2020-07-29
34.0,-116.875,2.8,2020-07-29
34.0,-116.25,3.47,2020-07-29
34.0,-115.625,3.46,2020-07-29
34.0,-115.0,3.15,2020-07-29
34.0,-114.375,3.03,2020-07-29
34.5,-119.375,1.8,2020-07-29
34.5,-118.75,2.16,2020-07-29
34.5,-118.125,2.92,2020-07-29
34.5,-117.5,3.34,2020-07-29
34.5,-116.875,4.01,2020-07-29
34.5,-116.25,3.58,2020-07-29
34.5,-115.625,3.4,2020-07-29
34.5,-115.0,3.12,2020-07-29
34.5,-114.375,2.97,2020-07-29
35.0,-119.375,2.27,2020-07-29
35.0,-118.75,2.46,2020-07-29
35.0,-118.125,3.56,2020-07-29
35.0,-117.5,4.34,2020-07-29
35.0,-116.875,4.62,2020-07-29
35.0,-116.25,2.85,2020-07-29
35.0,-115.625,2.76,2020-07-29
35.0,-115.0,3.48,2020-07-29
35.0,-114.375,3.05,2020-07-29
35.5,-119.375,3.05,2020-07-29
35.5,-118.75,2.74,2020-07-29
35.5,-118.125,3.73,2020-07-29
35.5,-117.5,4.06,2020-07-29
35.5,-116.875,4.38,2020-07-29
35.5,-116.25,3.12,2020-07-29
35.5,-115.625,3.21,2020-07-29
35.5,-115.0,3.57,2020-07-29
35.5,-114.375,3.28,2020-07-29
36.0,-119.375,2.55,2020-07-29
36.0,-118.75,2.76,2020-07-29
36.0,-118.125,2.95,2020-07-29
36.0,-117.5,3.59,2020-07-29
36.0,-116.875,3.4,2020-07-29
36.0,-116.25,3.39,2020-07-29
36.0,-115.625,3.31,2020-07-29
36.0,-115.0,3.17,2020-07-29
36.0,-114.375,2.8,2020-07-29
36.5,-119.375,2.13,2020-07-29
36.5,-118.75,2.06,2020-07-29
36.5,-118.125,2.89,2020-07-29
36.5,-117.5,3.3,2020-07-29
36.5,-116.875,3.31,2020-07-29
36.5,-116.25,3.66,2020-07-29
36.5,-115.625,3.41,2020-07-29
36.5,-115.0,2.71,2020-07-29
36.5,-114.375,1.94,2020-07-29
37.0,-119.375,2.39,2020-07-29
37.0,-118.75,2.34,2020-07-29
37.0,-118.125,2.81,2020-07-29
37.0,-117.5,3.18,2020-07-29
37.0,-116.875,3.81,2020-07-29
37.0,-116.25,3.73,2020-07-29
37.0,-115.625,3.05,2020-07-29
37.0,-115.0,2.56,2020-07-29
37.0,-114.375,2.37,2020-07-29
37.5,-119.375,2.38,2020-07-29
37.5,-118.75,2.74,2020-07-29
37.5,-118.125,2.93,2020-07-29
37.5,-117.5,3.66,2020-07-29
37.5,-116.875,4.33,2020-07-29
37.5,-116.25,3.82,2020-07-29
37.5,-115.625,3.29,2020-07-29
37.5,-115.0,2.96,2020-07-29
37.5,-114.375,2.92,2020-07-29
38.0,-119.375,2.5,2020-07-29
38.0,-118.75,2.38,2020-07-29
38.0,-118.125,2.55,2020-07-29
38.0,-117.5,3.56,2020-07-29
38.0,-116.875,3.89,2020-07-29
38.0,-116.25,3.24,2020-07-29
38.0,-115.625,3.06,2020-07-29
38.0,-115.0,3.14,2020-07-29
38.0,-114.375,3.44,2020-07-29
38.5,-119.375,2.18,2020-07-29
38.5,-118.75,2.11,2020-07-29
38.5,-118.125,2.33,2020-07-29
38.5,-117.5,3.54,2020-07-29
38.5,-116.875,3.59,2020-07-29
38.5,-116.25,3.51,2020-07-29
38.5,-115.625,3.02,2020-07-29
38.5,-115.0,2.94,2020-07-29
38.5,-114.375,3.08,2020-07-29
39.0,-119.375,2.31,2020-07-29
39.0,-118.75,2.5,2020-07-29
39.0,-118.125,2.76,2020-07-29
39.0,-117.5,3.62,2020-07-29
39.0,-116.875,3.64,2020-07-29
39.0,-116.25,3.53,2020-07-29
39.0,-115.625,3.49,2020-07-29
39.0,-115.0,3.35,2020-07-29
39.0,-114.375,2.51,2020-07-29
39.5,-119.375,2.34,2020-07-29
39.5,-118.75,2.0,2020-07-29
39.5,-118.125,2.89,2020-07-29
39.5,-117.5,3.76,2020-07-29
39.5,-116.875,3.66,2020-07-29
39.5,-116.25,3.39,2020-07-29
39.5,-115.625,3.16,2020-07-29
39.5,-115.0,3.04,2020-07-29
39.5,-114.375,2.28,2020-07-29
40.0,-119.375,2.15,2020-07-29
40.0,-118.75,1.91,2020-07-29
40.0,-118.125,2.76,2020-07-29
40.0,-117.5,3.57,2020-07-29
40.0,-116.875,3.61,2020-07-29
40.0,-116.25,3.24,2020-07-29
40.0,-115.625,2.84,2020-07-29
40.0,-115.0,2.64,2020-07-29
40.0,-114.375,2.46,2020-07-29
40.5,-119.375,2.04,2020-07-29
40.5,-118.75,2.55,2020-07-29
40.5,-118.125,2.8,2020-07-29
40.5,-117.5,3.01,2020-07-29
40.5,-116.875,3.14,2020-07-29
40.5,-116.25,3.06,2020-07-29
40.5,-115.625,2.69,2020-07-29
40.5,-115.0,2.41,2020-07-29
40.5,-114.375,2.55,2020-07-29
41.0,-119.375,3.12,2020-07-29
41.0,-118.75,2.99,2020-07-29
41.0,-118.125,2.83,2020-07-29
41.0,-117.5,2.68,2020-07-29
41.0,-116.875,2.98,2020-07-29
41.0,-116.25,3.03,2020-07-29
41.0,-115.625,2.7,2020-07-29
41.0,-115.0,2.33,2020-07-29
41.0,-114.375,2.41,2020-07-29
41.5,-119.375,3.36,2020-07-29
41.5,-118.75,3.0,2020-07-29
41.5,-118.125,2.9,2020-07-29
41.5,-117.5,2.76,2020-07-29
41.5,-116.875,2.78,2020-07-29
41.5,-116.25,2.68,2020-07-29
41.5,-115.625,2.64,2020-07-29
41.5,-115.0,2.44,2020-07-29
41.5,-114.375,2.37,2020-07-29
42.0,-119.375,3.41,2020-07-29
42.0,-118.75,3.1,2020-07-29
42.0,-118.125,2.84,2020-07-29
42.0,-117.5,2.62,2020-07-29
42.0,-116.875,2.52,2020-07-29
42.0,-116.25,2.5,2020-07-29
42.0,-115.625,2.44,2020-07-29
42.0,-115.0,2.13,2020-07-29
42.0,-114.375,1.92,2020-07-29
32.5,-119.375,7.72,2020-07-30
32.5,-118.75,7.62,2020-07-30
32.5,-118.125,6.6,2020-07-30
32.5,-117.5,5.02,2020-07-30
32.5,-116.875,3.25,2020-07-30
32.5,-116.25,3.92,2020-07-30
32.5,-115.625,3.68,2020-07-30
32.5,-115.0,1.8,2020-07-30
32.5,-114.375,2.7,2020-07-30
33.0,-119.375,7.76,2020-07-30
33.0,-118.75,7.22,2020-07-30
33.0,-118.125,5.77,2020-07-30
33.0,-117.5,4.6,2020-07-30
33.0,-116.875,3.8,2020-07-30
33.0,-116.25,4.56,2020-07-30
33.0,-115.625,3.33,2020-07-30
33.0,-115.0,1.75,2020-07-30
33.0,-114.375,2.5,2020-07-30
33.5,-119.375,7.27,2020-07-30
33.5,-118.75,5.81,2020-07-30
33.5,-118.125,3.94,2020-07-30
33.5,-117.5,2.53,2020-07-30
33.5,-116.875,2.12,2020-07-30
33.5,-116.25,2.79,2020-07-30
33.5,-115.625,2.41,2020-07-30
33.5,-115.0,2.64,2020-07-30
33.5,-114.375,2.67,2020-07-30
34.0,-119.375,3.89,2020-07-30
34.0,-118.75,2.81,2020-07-30
34.0,-118.125,2.08,2020-07-30
34.0,-117.5,2.3,2020-07-30
34.0,-116.875,2.62,2020-07-30
34.0,-116.25,3.15,2020-07-30
34.0,-115.625,2.51,2020-07-30
34.0,-115.0,3.25,2020-07-30
34.0,-114.375,2.78,2020-07-30
34.5,-119.375,1.86,2020-07-30
34.5,-118.75,2.72,2020-07-30
34.5,-118.125,3.24,2020-07-30
34.5,-117.5,3.67,2020-07-30
34.5,-116.875,4.26,2020-07-30
34.5,-116.25,3.77,2020-07-30
34.5,-115.625,3.29,2020-07-30
34.5,-115.0,3.48,2020-07-30
34.5,-114.375,2.93,2020-07-30
35.0,-119.375,1.79,2020-07-30
35.0,-118.75,2.4,2020-07-30
35.0,-118.125,4.01,2020-07-30
35.0,-117.5,4.78,2020-07-30
35.0,-116.875,5.0,2020-07-30
35.0,-116.25,3.41,2020-07-30
35.0,-115.625,3.38,2020-07-30
35.0,-115.0,3.47,2020-07-30
35.0,-114.375,2.63,2020-07-30
35.5,-119.375,3.03,2020-07-30
35.5,-118.75,2.48,2020-07-30
35.5,-118.125,4.08,2020-07-30
35.5,-117.5,4.77,2020-07-30
35.5,-116.875,5.04,2020-07-30
35.5,-116.25,3.43,2020-07-30
35.5,-115.625,3.26,2020-07-30
35.5,-115.0,3.32,2020-07-30
35.5,-114.375,2.23,2020-07-30
36.0,-119.375,2.18,2020-07-30
36.0,-118.75,2.38,2020-07-30
36.0,-118.125,3.63,2020-07-30
36.0,-117.5,4.63,2020-07-30
36.0,-116.875,4.23,2020-07-30
36.0,-116.25,3.73,2020-07-30
36.0,-115.625,3.51,2020-07-30
36.0,-115.0,3.16,2020-07-30
36.0,-114.375,2.51,2020-07-30
36.5,-119.375,1.71,2020-07-30
36.5,-118.75,2.08,2020-07-30
36.5,-118.125,3.36,2020-07-30
36.5,-117.5,4.03,2020-07-30
36.5,-116.875,4.35,2020-07-30
36.5,-116.25,4.25,2020-07-30
36.5,-115.625,3.76,2020-07-30
36.5,-115.0,2.95,2020-07-30
36.5,-114.375,2.36,2020-07-30
37.0,-119.375,2.28,2020-07-30
37.0,-118.75,2.69,2020-07-30
37.0,-118.125,2.53,2020-07-30
37.0,-117.5,4.03,2020-07-30
37.0,-116.875,4.9,2020-07-30
37.0,-116.25,4.52,2020-07-30
37.0,-115.625,3.65,2020-07-30
37.0,-115.0,2.82,2020-07-30
37.0,-114.375,2.43,2020-07-30
37.5,-119.375,2.29,2020-07-30
37.5,-118.75,3.07,2020-07-30
37.5,-118.125,3.05,2020-07-30
37.5,-117.5,5.35,2020-07-30
37.5,-116.875,5.65,2020-07-30
37.5,-116.25,4.97,2020-07-30
37.5,-115.625,3.94,2020-07-30
37.5,-115.0,3.4,2020-07-30
37.5,-114.375,3.3,2020-07-30
38.0,-119.375,2.84,2020-07-30
38.0,-118.75,2.15,2020-07-30
38.0,-118.125,3.28,2020-07-30
38.0,-117.5,5.28,2020-07-30
38.0,-116.875,5.08,2020-07-30
38.0,-116.25,4.6,2020-07-30
38.0,-115.625,4.1,2020-07-30
38.0,-115.0,3.81,2020-07-30
38.0,-114.375,3.85,2020-07-30
38.5,-119.375,2.73,2020-07-30
38.5,-118.75,1.89,2020-07-30
38.5,-118.125,3.06,2020-07-30
38.5,-117.5,5.28,2020-07-30
38.5,-116.875,4.8,2020-07-30
38.5,-116.25,4.2,2020-07-30
38.5,-115.625,3.7,2020-07-30
38.5,-115.0,3.66,2020-07-30
38.5,-114.375,3.71,2020-07-30
39.0,-119.375,2.68,2020-07-30
39.0,-118.75,2.7,2020-07-30
39.0,-118.125,2.32,2020-07-30
39.0,-117.5,4.33,2020-07-30
39.0,-116.875,4.09,2020-07-30
39.0,-116.25,4.27,2020-07-30
39.0,-115.625,3.91,2020-07-30
39.0,-115.0,3.56,2020-07-30
39.0,-114.375,3.02,2020-07-30
39.5,-119.375,2.72,2020-07-30
39.5,-118.75,2.23,2020-07-30
39.5,-118.125,2.82,2020-07-30
39.5,-117.5,3.5,2020-07-30
39.5,-116.875,3.51,2020-07-30
39.5,-116.25,3.58,2020-07-30
39.5,-115.625,3.74,2020-07-30
39.5,-115.0,3.58,2020-07-30
39.5,-114.375,2.79,2020-07-30
40.0,-119.375,2.59,2020-07-30
40.0,-118.75,2.34,2020-07-30
40.0,-118.125,2.74,2020-07-30
40.0,-117.5,3.38,2020-07-30
40.0,-116.875,3.57,2020-07-30
40.0,-116.25,3.46,2020-07-30
40.0,-115.625,2.76,2020-07-30
40.0,-115.0,3.22,2020-07-30
40.0,-114.375,2.9,2020-07-30
40.5,-119.375,2.46,2020-07-30
40.5,-118.75,2.57,2020-07-30
40.5,-118.125,3.17,2020-07-30
40.5,-117.5,3.15,2020-07-30
40.5,-116.875,3.17,2020-07-30
40.5,-116.25,3.07,2020-07-30
40.5,-115.625,2.9,2020-07-30
40.5,-115.0,2.84,2020-07-30
40.5,-114.375,2.56,2020-07-30
41.0,-119.375,2.95,2020-07-30
41.0,-118.75,2.54,2020-07-30
41.0,-118.125,3.14,2020-07-30
41.0,-117.5,3.05,2020-07-30
41.0,-116.875,3.08,2020-07-30
41.0,-116.25,3.14,2020-07-30
41.0,-115.625,2.81,2020-07-30
41.0,-115.0,2.77,2020-07-30
41.0,-114.375,2.87,2020-07-30
41.5,-119.375,3.37,2020-07-30
41.5,-118.75,2.8,2020-07-30
41.5,-118.125,2.88,2020-07-30
41.5,-117.5,2.95,2020-07-30
41.5,-116.875,3.03,2020-07-30
41.5,-116.25,3.16,2020-07-30
41.5,-115.625,3.01,2020-07-30
41.5,-115.0,3.0,2020-07-30
41.5,-114.375,3.11,2020-07-30
42.0,-119.375,3.13,2020-07-30
42.0,-118.75,2.54,2020-07-30
42.0,-118.125,2.43,2020-07-30
42.0,-117.5,2.92,2020-07-30
42.0,-116.875,3.02,2020-07-30
42.0,-116.25,3.12,2020-07-30
42.0,-115.625,3.31,2020-07-30
42.0,-115.0,3.25,2020-07-30
42.0,-114.375,3.28,2020-07-30
32.5,-119.375,9.74,2020-07-31
32.5,-118.75,9.4,2020-07-31
32.5,-118.125,7.67,2020-07-31
32.5,-117.5,5.15,2020-07-31
32.5,-116.875,3.89,2020-07-31
32.5,-116.25,4.28,2020-07-31
32.5,-115.625,4.43,2020-07-31
32.5,-115.0,2.41,2020-07-31
32.5,-114.375,2.67,2020-07-31
33.0,-119.375,10.18,2020-07-31
33.0,-118.75,9.13,2020-07-31
33.0,-118.125,6.62,2020-07-31
33.0,-117.5,4.31,2020-07-31
33.0,-116.875,4.33,2020-07-31
33.0,-116.25,4.49,2020-07-31
33.0,-115.625,3.22,2020-07-31
33.0,-115.0,2.79,2020-07-31
33.0,-114.375,3.34,2020-07-31
33.5,-119.375,9.83,2020-07-31
33.5,-118.75,7.36,2020-07-31
33.5,-118.125,4.52,2020-07-31
33.5,-117.5,2.76,2020-07-31
33.5,-116.875,2.46,2020-07-31
33.5,-116.25,3.18,2020-07-31
33.5,-115.625,2.73,2020-07-31
33.5,-115.0,3.46,2020-07-31
33.5,-114.375,4.05,2020-07-31
34.0,-119.375,5.58,2020-07-31
34.0,-118.75,3.88,2020-07-31
34.0,-118.125,2.74,2020-07-31
34.0,-117.5,2.81,2020-07-31
34.0,-116.875,3.2,2020-07-31
34.0,-116.25,3.43,2020-07-31
34.0,-115.625,2.95,2020-07-31
34.0,-115.0,4.11,2020-07-31
34.0,-114.375,4.4,2020-07-31
34.5,-119.375,2.36,2020-07-31
34.5,-118.75,3.49,2020-07-31
34.5,-118.125,3.67,2020-07-31
34.5,-117.5,3.73,2020-07-31
34.5,-116.875,4.33,2020-07-31
34.5,-116.25,3.96,2020-07-31
34.5,-115.625,3.99,2020-07-31
34.5,-115.0,4.68,2020-07-31
34.5,-114.375,4.4,2020-07-31
35.0,-119.375,2.48,2020-07-31
35.0,-118.75,2.6,2020-07-31
35.0,-118.125,4.22,2020-07-31
35.0,-117.5,4.74,2020-07-31
35.0,-116.875,5.03,2020-07-31
35.0,-116.25,3.78,2020-07-31
35.0,-115.625,3.9,2020-07-31
35.0,-115.0,4.51,2020-07-31
35.0,-114.375,3.67,2020-07-31
35.5,-119.375,3.05,2020-07-31
35.5,-118.75,2.6,2020-07-31
35.5,-118.125,4.4,2020-07-31
35.5,-117.5,4.92,2020-07-31
35.5,-116.875,5.04,2020-07-31
35.5,-116.25,3.81,2020-07-31
35.5,-115.625,3.8,2020-07-31
35.5,-115.0,4.03,2020-07-31
35.5,-114.375,2.88,2020-07-31
36.0,-119.375,2.27,2020-07-31
36.0,-118.75,2.31,2020-07-31
36.0,-118.125,3.88,2020-07-31
36.0,-117.5,4.52,2020-07-31
36.0,-116.875,4.28,2020-07-31
36.0,-116.25,4.09,2020-07-31
36.0,-115.625,4.22,2020-07-31
36.0,-115.0,3.93,2020-07-31
36.0,-114.375,2.46,2020-07-31
36.5,-119.375,1.71,2020-07-31
36.5,-118.75,2.05,2020-07-31
36.5,-118.125,3.63,2020-07-31
36.5,-117.5,3.28,2020-07-31
36.5,-116.875,3.6,2020-07-31
36.5,-116.25,4.64,2020-07-31
36.5,-115.625,4.4,2020-07-31
36.5,-115.0,3.55,2020-07-31
36.5,-114.375,2.86,2020-07-31
37.0,-119.375,2.07,2020-07-31
37.0,-118.75,2.34,2020-07-31
37.0,-118.125,2.7,2020-07-31
37.0,-117.5,2.4,2020-07-31
37.0,-116.875,4.01,2020-07-31
37.0,-116.25,4.86,2020-07-31
37.0,-115.625,4.39,2020-07-31
37.0,-115.0,3.44,2020-07-31
37.0,-114.375,3.64,2020-07-31
37.5,-119.375,2.1,2020-07-31
37.5,-118.75,3.03,2020-07-31
37.5,-118.125,2.3,2020-07-31
37.5,-117.5,2.59,2020-07-31
37.5,-116.875,4.57,2020-07-31
37.5,-116.25,5.11,2020-07-31
37.5,-115.625,4.63,2020-07-31
37.5,-115.0,4.11,2020-07-31
37.5,-114.375,4.08,2020-07-31
38.0,-119.375,2.62,2020-07-31
38.0,-118.75,1.98,2020-07-31
38.0,-118.125,1.88,2020-07-31
38.0,-117.5,2.54,2020-07-31
38.0,-116.875,4.0,2020-07-31
38.0,-116.25,4.55,2020-07-31
38.0,-115.625,4.68,2020-07-31
38.0,-115.0,4.45,2020-07-31
38.0,-114.375,4.26,2020-07-31
38.5,-119.375,2.11,2020-07-31
38.5,-118.75,2.24,2020-07-31
38.5,-118.125,1.65,2020-07-31
38.5,-117.5,3.21,2020-07-31
38.5,-116.875,3.92,2020-07-31
38.5,-116.25,3.88,2020-07-31
38.5,-115.625,4.27,2020-07-31
38.5,-115.0,4.37,2020-07-31
38.5,-114.375,4.32,2020-07-31
39.0,-119.375,2.55,2020-07-31
39.0,-118.75,2.91,2020-07-31
39.0,-118.125,1.76,2020-07-31
39.0,-117.5,2.45,2020-07-31
39.0,-116.875,3.35,2020-07-31
39.0,-116.25,3.97,2020-07-31
39.0,-115.625,4.17,2020-07-31
39.0,-115.0,4.23,2020-07-31
39.0,-114.375,4.01,2020-07-31
39.5,-119.375,2.55,2020-07-31
39.5,-118.75,2.17,2020-07-31
39.5,-118.125,2.35,2020-07-31
39.5,-117.5,1.93,2020-07-31
39.5,-116.875,2.51,2020-07-31
39.5,-116.25,3.55,2020-07-31
39.5,-115.625,4.08,2020-07-31
39.5,-115.0,4.12,2020-07-31
39.5,-114.375,3.8,2020-07-31
40.0,-119.375,2.46,2020-07-31
40.0,-118.75,2.28,2020-07-31
40.0,-118.125,2.27,2020-07-31
40.0,-117.5,2.55,2020-07-31
40.0,-116.875,2.15,2020-07-31
40.0,-116.25,2.67,2020-07-31
